Bin,SOC_85_790M,SOC_85_90M,SOC_84_05M,SOC_85_05M,RED_34_60M,RED_32_80M,RED_34_05M,RED_33_05M,RED_31_05M,RED_32_05M,PSW_122_600M,PSW_112_696M,PSW_128_40M,PSW_128_05M,PSW_125_05M,PSW_124_05M,PSW_123_05M,PSW_112_05M,PSW_122_05M,PSE_111_350M,PSE_110_380M,PSE_109_380,PSE_102_480M,PSE_98_488M,PSE_111_90M,PSE_110_50M,PSE_109_30M,PSE_102_40M,PSE_100_50M,PSE_93_35M,PSE_111_05M,PSE_110_05M,PSE_109_05M,PSE_102_05M,PSE_100_05M,PSE_99_05M,PSE_98_05M,PSE_96_05M,PSE_93_05M,PSE_94_05M,PON_138_450M,PON_137_375M,PON_133_650M,PON_132_550M,PON_138_60M,PON_137_40M,PON_133_45M,PON_140_05M,PON_138_05M,PON_137_05M,PON_132_05M,PON_133_05M,MED_30_70M,MED_25_50M,MED_18_60M,MED_30_05M,MED_25_05M,MED_18_05M,MED_23_05M,IOS_65_850M,IOS_64_1000M,IOS_56_1000M,IOS_65_30M,IOS_64_65M,IOS_58_66M,IOS_52_75M,IOS_65_05M,IOS_64_05M,IOS_62_05M,IOS_57_05M,IOS_52_05M,IOS_56_05M,ION_39_270M,ION_38_340M,ION_42_80M,ION_41_60M,ION_39_25M,ION_38_25M,ION_36_17M,ION_48_05M,ION_45_05M,ION_42_05M,ION_41_05M,ION_36_05M,ION_38_05M,ASW_78_800M,ASW_76_800M,ASW_72_800M,ASW_82_40M,ASW_72_100M,ASW_82_05M,ASW_78_05M,ASW_72_05M,ASW_76_05M,ASE_70_800M,ASE_68_700M,ASE_68_50M,ASE_66_30M,ASE_70_05M,ASE_68_05M,ASE_66_05M,ASE_67_05M,ANE_152_800M,ANE_151_80M,ANE_150_40M,ANE_004_40M,ANE_152_05M,ANE_151_05M,ANE_004_05M,ANE_150_05M,ANW_149_740M,ANW_148_250M,ANW_146_640M,ANW_145_590M,ANW_142_640M,ANW_149_05M,ANW_148_05M,ANW_146_05M,ANW_145_05M,ANW_141_05M,ANW_142_05M
77_bin.34,16.02235026,16.20198471,23.54769465,26.01869535,37.10099438,66.36383782,54.86264581,52.3512331,47.13231563,38.31703907,36.90081236,32.41925238,47.75735465,43.68197158,65.84252371,61.56216828,36.80080117,46.8929062,53.72434779,27.72483957,31.43665817,29.08751524,22.54302503,30.15340217,50.36644236,36.94721692,46.89967531,41.44590732,58.01111444,52.06009323,49.99241702,48.9951551,53.22309595,54.09900653,58.47484756,62.02014865,73.18880417,71.37252913,46.05986411,61.80759862,36.70855999,38.67721379,23.02675736,30.55080026,39.59884416,51.10076078,43.02858997,49.38262242,51.62102854,45.9815578,60.83533,47.02008358,80.44817426,91.06008065,55.49393521,56.55507292,85.55120371,58.48150962,123.4445429,30.2871727,29.05433764,27.68153547,46.53033543,40.34553166,49.53186539,52.90247892,51.81286137,50.32433346,45.8860631,32.85855411,47.81635682,46.09113388,42.08556736,44.32348097,34.0269616,35.98481841,37.69984913,33.42697764,48.05051071,54.91625471,54.15808996,55.22122921,48.64902863,57.94105985,41.53237027,28.16272168,28.58631938,28.90298117,24.634532,52.94400355,22.6049755,37.18108006,30.05533112,27.37011949,22.15776914,32.58837223,27.7968914,43.96873337,19.170541,28.86974086,43.47379596,129.170318,39.01227455,44.06724962,47.21133899,43.8440073,49.96245569,45.40503114,64.36330668,44.75973761,32.85435135,35.07618208,35.73691404,29.47490304,30.65980869,46.05301624,53.80449288,63.82264321,44.23806988,67.03377616,58.49907202
77_bin.35,0.694566309,2.804405385,0.288312851,0.092857585,2.709166941,4.84420488,20.17860278,10.71144987,4.337231042,4.022108628,1.600688995,0.240301798,14.35975685,17.82133971,12.07801904,8.571430511,21.23794452,2.865621657,15.12426956,0.353626324,7.525835226,0.402278782,0.359639101,0.187103502,4.500497958,23.14467022,7.777855402,7.561624125,7.250270436,2.393109748,6.158847926,14.04294876,14.93080365,9.777730278,5.360166659,4.407303201,2.883109169,1.540267111,3.33590551,0.757488812,0.182716227,0.178921958,0.713457912,0.396143355,9.766362627,0.879944221,12.46631872,3.251206998,6.292214058,9.222813031,4.073834925,15.72580853,0.457996492,3.753358851,6.694402153,0.116827868,0.751250632,4.982359274,2.371308936,0.437545728,0.363121028,0.72291674,5.57879485,7.596282003,3.684292918,4.991525474,4.549421974,6.202660052,7.635671411,4.55558787,6.337160985,4.992376966,0.129404145,0.136352874,3.590824119,8.493256849,4.888282413,4.686362675,15.62697089,4.836043575,3.865559946,5.144952109,8.509083497,12.04055351,17.60682713,0.2585781,0.208966186,1.126562133,146.079549,2.065504015,62.31588047,2.231786554,2.694937152,1.022030415,0.245954876,0.75039015,5.69630878,14.02359201,18.96427035,4.464889915,17.32567403,12.88267799,0.611477658,22.74453297,22.01618406,8.410962559,8.325507347,71.38722918,6.445026453,20.17232573,0.342473666,1.405964362,0.428942991,0.916217224,0.469337834,15.66351187,9.306052862,6.837010757,12.39983926,2.092647247,5.465909746
77_bin.37,3.940515471,19.13227674,209.4515633,47.50165482,8.39651412,11.0417208,22.55529734,23.43446124,15.4448096,12.11048755,8.897099778,6.601461601,18.35553342,17.92231047,23.7196907,22.01651141,15.22902796,16.74058194,20.38771271,5.566935611,10.14358145,5.87733657,4.695053199,4.564829817,17.09093451,17.19160693,23.13449539,19.50836123,19.56140866,95.89998119,22.26928063,24.37307344,24.29895856,24.09512104,30.28286404,30.18641438,26.63500114,27.01751266,52.87242177,76.46899391,7.207720098,7.797388847,5.95795414,4.906839494,12.81346777,10.5113337,79.25974875,18.15366488,18.25661306,18.76635409,18.81404031,176.3111527,35.28972016,45.42569573,21.08841232,18.66779526,55.08113796,20.69529689,47.34087984,5.899145939,5.055762006,7.041475448,15.54741789,11.74689692,18.14848705,19.27697912,18.20763851,17.04394185,18.34157582,13.75362535,18.10342768,16.09055105,7.985488035,9.465528535,11.24474379,13.36778899,16.97675436,13.78869521,23.54172641,19.83019778,17.95629369,18.84838994,17.62762234,31.20913415,18.40374151,6.264946121,5.696876931,9.773633127,107.0909172,15.97672978,177.9574538,16.1144898,11.25927479,10.21788801,6.041175678,6.73911154,10.05491191,21.25932495,7.463629597,10.57073813,21.08617667,265.6520225,8.335314011,14.66493346,15.98982106,25.27601484,31.40464946,17.52988127,62.87053014,16.50730417,7.673144162,7.153628082,7.609410191,6.509365988,7.951769736,15.64253467,16.11902921,16.39055162,28.77842251,25.90945923,18.63675345
77_bin.4,13.70898512,4.048314974,0.72593057,1.594293308,30.88196526,160.7963491,666.5291487,275.160438,105.26261,122.7235704,46.73404969,4.473911532,289.9285402,346.2893295,89.93732006,287.9571825,995.7008591,107.7096839,469.2672421,6.380008257,157.113662,5.072779006,5.759867007,3.401318634,181.0217683,597.6267184,75.13249766,85.87363155,239.3734966,2.693606131,155.579367,117.1081952,199.502761,85.15420125,47.20769414,107.1642998,23.34915692,107.3992892,0.647014419,7.531282678,3.802237666,2.880793874,12.02041116,8.680034708,673.1217526,3.975747982,539.0513412,82.06511857,116.4861673,120.5289909,99.80078984,16.25237976,1.578997429,93.04643615,134.9395511,0.608803002,1.095150837,98.11688941,44.61984548,12.21009962,9.373643461,28.49648181,275.7230808,469.798145,148.6082508,108.129209,201.7706458,404.3153646,240.6346217,185.0558278,223.2307476,219.1464773,1.882621591,1.935331113,203.7220237,267.3557798,113.794871,83.60894003,143.0432667,130.070659,73.82727543,193.7448595,284.4901304,116.9084,203.4440914,4.609823369,4.0926792,34.46916719,363.7268696,35.1416831,159.3793562,19.12515488,92.62253748,15.09125762,4.255455958,14.73580657,572.7697464,559.6698095,360.7736692,348.5747715,612.3901381,67.83756841,17.21571668,436.2319616,1019.264979,287.4786809,722.4706996,891.5086131,26.759831,753.5207849,7.918800378,43.39324991,10.94862558,28.71626219,12.04453951,602.8136508,459.3724936,395.7910561,242.6702686,31.59344828,242.0221809
77_bin.40,10.43519763,97.38889742,99.09080993,160.0193336,35.84855983,57.74864204,119.9973213,141.8680211,93.58218958,99.71704109,47.55639417,16.08459111,163.8518782,167.4014477,224.7456961,237.9461102,93.17718162,103.1782039,202.7827257,22.60529484,92.2655547,29.21676726,23.18473402,18.89249735,199.4949427,221.0453291,222.5558892,222.6313473,237.3344699,303.6280621,222.0906886,294.1790569,223.0982081,266.4172831,250.4818345,166.2095188,164.3846032,196.9656755,352.1144898,268.8586934,14.70778616,14.6310048,18.18092025,22.50431397,144.638328,23.57770544,239.1122363,118.2462674,129.1931593,187.0371425,134.7414096,328.6360417,317.3283217,163.4097284,259.7060605,237.8251933,189.6273343,249.5193995,330.311393,20.70620815,18.65650666,21.9175762,124.9679014,78.99168336,112.9313515,210.0732334,153.6494632,141.7556183,110.0377736,85.63791688,175.2206526,107.8164709,14.13009775,18.96404567,64.20289443,93.99687409,86.61069638,121.5683438,174.4755008,115.990273,109.6414722,109.1866725,91.45323819,194.5044292,130.207207,26.29917607,13.55731839,52.85151167,165.1601231,109.4585925,135.9375694,126.9779396,74.60605372,60.08717352,12.8260374,32.35797526,106.4792631,374.5473817,86.18324238,102.0842937,371.0584778,175.5778316,25.46891797,207.8115859,162.5411828,251.5537534,319.1494678,247.9938995,240.1167287,189.1795298,23.70726989,31.88096271,22.56663305,19.73440929,18.70697887,168.819643,114.1376059,108.202592,261.5705443,118.7231991,113.7270546
77_bin.41,3.247341078,0.052348901,0.038613328,0.001428578,10.15778986,17.64021777,7.095745454,6.54102719,4.248089838,3.461595179,3.791584643,1.137037778,8.12092032,6.37933282,10.73644222,6.71147944,4.05508667,1.980904127,5.9407162,4.298435124,6.92732392,3.274868783,2.420159594,1.989988243,13.44357442,23.81898284,2.725332346,15.57553791,15.44397112,0.754861396,3.853251208,4.859376871,2.043455376,7.800751556,1.216633177,1.228264827,1.814676765,0.434022137,0.088229239,0.048588921,0.756967224,0.747262294,4.641991987,3.100313416,18.29164594,2.527839763,40.09928312,5.55851519,2.952347931,2.519145502,2.273726129,8.758704723,0.150484562,1.297833499,4.652624433,0.016875137,0.032994116,3.815063672,0.92975782,2.222474921,1.631716927,1.229079549,24.04267028,16.48184123,8.127861119,10.71678212,27.8298849,12.81670803,4.413581614,2.68806053,3.81412793,3.552994054,0.273418435,0.400261662,7.781419948,10.00397445,7.284258887,8.629814386,4.621338598,0.718039212,0.660409971,1.963434373,1.000231378,4.491800107,10.416486,0.813629366,1.105991764,2.129969624,1.319638767,7.993987861,0.803604555,2.64887831,2.13046633,1.295055089,0.975087378,3.364755833,13.36441675,99.82448006,10.53664122,9.196783214,95.76477792,10.85132239,2.774361486,27.91861612,19.13659982,20.75232503,73.38041565,22.58922527,2.005827887,24.29915177,2.481127783,11.9345853,3.087235429,3.226254268,2.810632315,34.48489874,10.1987991,11.51977449,96.24487334,1.294954979,15.29839718
77_bin.48,7.463456006,3.741699985,3.010552488,3.590017099,51.24322649,59.47934701,12.50401325,19.12824665,14.19683274,9.511743376,13.86302876,11.87637913,7.044251542,6.615604405,8.818810291,11.56811289,6.261406287,4.084086287,5.032452682,16.35521747,15.54055345,18.34071746,15.07240419,12.07499093,5.082823259,4.183160912,4.740704164,4.100559884,5.793055588,10.95906688,4.264748785,4.746022382,5.433398962,5.875506856,5.702552498,5.073817497,9.791199833,5.898024725,5.877747869,5.002167072,32.27812653,35.99789506,11.04376081,12.81003989,4.388853113,42.53650366,7.252119809,6.487665577,3.891403653,3.981243698,5.171683534,4.347883961,25.95313454,83.79099444,17.07655061,7.345876737,29.84063954,20.80917939,30.25551366,11.70434824,11.12174533,6.973664163,18.04516956,10.32091879,4.75089391,4.917690891,8.676937798,6.155535119,4.649154342,4.147647927,4.336185766,4.489708083,90.36583637,76.34001546,8.392900866,9.62535788,7.84822411,13.19436643,7.147385097,4.341223291,4.281484058,5.012993078,3.8249469,6.558952295,5.236542515,9.434756967,11.37081855,5.982085304,3.033256645,6.723196825,2.401958518,4.408268123,3.227896253,4.417925802,9.542758112,19.62694237,26.31804201,17.86723097,2.666784743,28.33944247,14.5894874,11.3628954,13.77571808,14.79624771,7.062948945,19.17993194,40.51696714,4.259141636,12.95092341,8.105109877,14.51105719,16.70536667,19.458239,10.72169092,15.57446352,20.58831234,19.06674501,35.37111965,44.3622504,16.60132284,23.67407744
77_bin.49,50.05053172,1.60411988,1.377208706,2.347154036,14.30846202,13.63482986,3.563815467,3.314243193,5.173112496,3.41063941,16.50454492,17.76475003,4.901346822,4.412422352,5.28018611,7.60316687,7.232390266,5.411881864,4.23183521,12.58320335,20.3893839,18.77494618,31.35347782,15.27309781,12.86594529,2.320389129,2.961398625,42.91060694,18.03795677,8.283562941,2.594552737,2.137010861,2.665163177,2.7419032,3.069838083,3.289220955,4.373228863,2.887635495,1.312935103,2.073127275,13.74026024,13.5033454,12.60743349,19.99259653,5.291866027,12.95597874,33.40489287,4.803068403,4.630391841,2.311349878,4.249853627,7.466402422,5.574471586,6.871510461,3.801261374,2.776609001,8.568318017,3.779475392,9.169629879,18.84277811,16.79900294,7.783766841,28.30609669,9.735249201,5.204651281,3.176425302,11.64023146,5.958119861,3.381734126,3.623375302,4.488514257,4.285552461,8.567806687,7.261890154,2.663194555,2.420397016,6.454074056,2.430858217,2.04679657,2.85786204,3.738844714,2.937901063,2.923056512,1.736407838,2.426966527,12.3805411,12.26274739,5.73577602,1.453515164,4.138505322,1.52087143,4.803468323,2.7086379,2.080303044,11.24406728,29.23481625,5.944890302,4.339237108,4.424294815,6.584229273,4.067446657,9.619066232,18.60289742,23.2199811,10.17753559,2.016486312,7.10576311,3.077480792,2.540618703,11.49216632,24.35031116,17.66359329,20.40268299,15.08346973,12.11467045,4.485892962,5.482123164,4.661678113,5.162598319,23.70112934,9.874769435
77_bin.7,96.70200346,4.391075632,0.38355906,0.142857823,44.86050532,30.70158577,4.983945649,4.644543585,1.169064971,0.929093505,63.43431866,62.05061317,7.762030727,8.196806557,4.317542538,5.231006034,2.348662818,1.188254763,4.747639183,47.62837573,37.96546837,40.9133496,76.42119334,55.5003508,3.000853769,6.833303716,5.42600105,4.937745047,4.887219331,2.700847008,3.544628025,8.52202766,7.095649292,6.605326104,8.503135698,2.136819544,2.039734589,2.257791923,4.625732955,3.328963989,22.53674143,26.59321568,111.4774763,44.06743628,12.47089382,11.81045135,4.891991509,1.709177872,2.332318817,5.018716054,1.484363906,3.148937914,3.768656847,40.44609748,2.349463317,1.403232506,0.662420321,6.871385204,4.473926392,69.08460982,64.99400862,52.21953349,9.21547915,3.989790318,1.963268945,2.235034365,7.037076159,3.711406857,2.005288514,2.030393095,2.355915391,1.691575151,2.110122426,6.157871724,3.722227465,5.484317244,1.602571984,5.327541687,1.439176125,1.212859496,1.58319501,1.094824927,0.798373558,1.388639881,1.426295627,89.63186303,64.50174547,24.6551555,0.742057742,4.880737255,1.376975298,1.026598771,0.854926682,0.72605234,45.7636158,191.9334806,16.09460025,60.41157855,2.418418051,14.76306209,56.80393593,78.26320231,71.03273885,52.73248048,8.057685145,21.94706403,31.96746355,3.922138847,2.63337375,10.24205864,81.76739405,60.82110249,89.70101993,202.1607313,77.62416197,33.74746957,23.91237317,54.4746871,225.8562256,5.368020041,7.268660569
78_bin.10,12.88218675,0.14582908,0.236828413,0.101429055,44.31994086,56.36879549,50.63168801,30.07675697,17.81947282,13.86846155,18.83502671,5.946981093,49.05102643,41.71506111,83.67343853,43.08688119,26.15047952,55.92997209,93.17213864,15.83147545,20.80863811,8.272129751,9.855521705,7.158257832,91.29671022,45.50735315,14.66077297,34.36802346,49.2409725,0.972087697,72.76396676,16.37693628,7.594651606,11.28540751,9.947472079,24.21849235,27.49969699,5.940403991,0.441146195,2.236336213,7.461782661,9.549019778,12.33133947,9.204011556,60.87448952,10.83611311,139.4258469,21.39012346,28.66012482,14.36650761,54.88335737,8.218497186,13.69191417,48.63524407,139.0305747,5.966009804,6.779021748,105.0352511,80.27477841,11.40707452,10.47697274,5.312287668,35.8270021,37.75759578,45.47335823,27.85717299,39.98356819,46.35819724,20.14049484,12.50809009,11.10519063,22.00248611,4.890224377,5.141822889,9.230759827,18.80712209,23.29421572,49.50062603,5.659713443,13.5965618,28.28582121,67.4890688,10.877031,4.518551488,17.20384201,6.455536013,6.602821797,18.57010483,0.41310431,17.29063025,0.270081972,8.021527096,28.38795007,9.125789311,6.198353942,16.25258666,28.61215453,77.92271307,24.41149917,20.22550631,75.5626,8.398012405,11.97622669,65.86541441,43.50763673,20.02848803,49.32623107,47.86013231,9.352317451,39.21367168,11.59352836,20.83846094,13.5857594,17.4844787,10.20315276,49.5884808,45.31679073,32.5509186,236.8768332,8.560515717,71.2470957
78_bin.17,1.482391019,0.06232012,0.074652435,0.045714503,12.40506605,23.94092734,4.228505068,4.384467557,1.009779869,0.716777804,6.091721625,1.705556667,3.430316805,3.043258803,3.685987114,5.130606113,3.517910542,0.831490621,0.291541376,5.615157382,4.635499689,6.530858057,5.649859752,2.493061236,18.78312174,6.056700162,0.158551979,12.58922804,9.738634858,0.314978136,0.161875885,0.802772776,0.117797267,0.218021953,0.221054935,0.269134499,0.258224239,0.201666851,0.170156389,0.085965013,1.637485421,1.652396904,3.253780931,2.969670395,19.79566579,1.881480735,4.232856578,1.148737956,0.264954302,0.140036182,0.235901354,0.135314121,0.466720235,39.90228697,27.10471126,0.406301364,1.539302393,24.93314934,21.06029411,2.264942594,1.489727294,0.948147081,14.20966581,7.980920841,1.390196886,7.206562973,6.175352749,4.149541365,1.24211075,1.641066383,0.204090599,0.653641108,2.387715189,2.392773013,8.909407089,7.172472313,6.287686801,5.307463012,0.964205214,0.27929856,0.350330346,0.684446842,0.26914376,0.532595681,0.844457569,1.220444049,1.098346659,1.603029271,0.133876397,26.99962371,0.095192826,0.707442924,0.417872817,0.235574386,1.037667612,3.063959781,13.96901757,21.17488971,4.409561197,11.38843599,26.04989985,0.388347394,3.42776904,60.88301987,19.10923652,25.87862954,53.84568464,11.98295876,1.410166571,19.84288559,3.943504787,14.46837391,5.318508386,3.492672043,5.346135556,15.31335403,13.89047009,19.72383597,17.45812594,2.72285867,12.81721241
78_bin.20,93.48389263,0.032406462,0.054058659,0.017142939,23.19732124,16.1483324,2.033312472,1.917197625,1.708296189,1.864981112,57.99045883,52.11032414,18.32006177,12.43353978,5.337600239,13.35318944,15.03415334,3.497151731,5.783732382,67.19168049,37.50028879,59.87999542,51.862779,43.32127581,12.40572046,5.018985534,2.098171185,7.48075114,7.946654436,5.331095468,5.102872526,3.198083211,0.950558506,3.639858021,1.078681601,0.735152624,0.483282063,0.347802251,0.474757333,0.850929044,48.14659577,53.60141003,59.50213186,58.85116913,10.15551462,73.04496977,14.27525974,3.590420631,2.364762201,2.659181684,1.163175139,0.741605298,2.608399068,11.76885166,4.943880216,0.320627594,1.134489974,3.752428299,2.175121506,47.24206968,47.24064913,29.09225239,12.02923525,16.63328439,13.47532847,3.536368895,8.941624203,6.081663603,3.965798741,5.689443754,2.18140314,3.954442924,6.104953607,6.437175191,1.148803513,1.845599583,3.287461873,2.496448554,1.889899272,0.944556942,1.310384571,1.234034454,1.296548307,0.987369163,1.636844029,32.14504733,57.18665478,22.50499659,0.098176024,19.45172474,0.349778291,1.242057772,2.27569426,0.546049347,42.12377471,62.04878552,25.61653653,18.60145044,11.86898119,22.86401891,20.20743981,1.766233823,40.47283261,52.86228537,12.88006323,1.814837681,45.86087746,2.793538016,1.182626846,14.74097556,48.97806935,34.73189889,61.94860076,66.6093171,51.73505548,15.92492002,16.97705753,31.83927909,67.45982787,6.043123237,5.308313192
78_bin.21,35.65254796,0.921091369,0.04118755,0.012857204,134.9545816,89.31852868,10.93181386,7.86442291,0.771582881,0.456903387,62.52397421,50.94788861,8.657168142,7.588962563,2.053512032,3.129414475,2.440169162,0.053226908,0.020183634,42.1056434,32.91960326,38.89469435,67.96896931,50.00248166,0.42109007,2.769930874,0.029948707,0.632007404,4.051200493,0.126715342,0.025718599,0.107779678,0.088347951,0.048038735,0.044875814,0.081282231,0.203736556,0.244046117,0.060920189,0.011212828,18.29946513,21.09324492,66.90377389,37.4046422,33.37842243,7.306736835,1.094196697,0.352323339,0.009012051,0.037644135,0.048994897,0.033566294,0.143941755,84.42010856,0.737847984,0.158366666,0.729677556,11.82100326,6.098870105,57.27859655,53.82338161,42.24764177,22.19009432,10.41741355,0.869550978,0.09536967,18.21957925,5.953025274,1.277154627,2.447639652,0.016268091,1.09626422,1.765740428,5.682835905,12.18798563,17.44635164,0.241699381,13.38846029,0.271004424,0.023091613,0.035778418,0.22911568,0.03364297,0.099709694,0.527502986,55.03924023,51.16868347,21.75193624,0.029325306,9.167314098,0.185958079,0.527701725,0.020551122,0.010872664,36.35329493,88.29324103,54.92598329,70.40797672,1.283929513,51.14783568,63.05682395,25.3060605,60.08728879,132.8145487,13.53356306,35.29783525,73.95075902,2.799274234,0.510152757,20.83120601,67.08293247,105.3438726,74.6129983,92.09120252,60.88624412,82.9728835,70.14009571,182.9651553,200.9853503,3.833066739,12.65577204
78_bin.22,4.912073153,2.141319312,2.784020963,3.738589235,14.80715177,29.52812652,23.95825842,33.59353725,4.471673513,5.504921479,6.680411037,3.596712284,3.816331774,3.348190508,9.99771375,6.565133793,2.72993925,3.278489838,3.931323329,4.998990303,5.340676376,6.3885356,4.750056826,3.930412644,19.94464156,7.072879856,3.202749971,8.819648341,16.2549273,9.818628801,3.264749158,4.130934908,2.938387394,4.292076235,3.536878961,4.044242569,3.97523187,4.442516146,6.129831409,5.638806518,6.990200781,5.193247412,5.696051868,3.853266743,26.67118508,18.71241384,31.08401826,4.984965568,3.107355209,2.869988839,2.907030534,5.312914901,7.456619074,45.25204195,8.303030248,8.02477646,7.048050691,11.39109683,9.689953063,4.276366046,3.856997073,3.593998131,33.65052159,19.96637426,5.229960457,7.034282278,31.74644765,18.46915265,4.73287027,6.691455931,2.90459374,3.467214381,4.890224377,4.418272962,26.12975058,17.31889656,10.55245487,25.44637374,5.748146466,3.442849576,3.243909927,3.693402768,2.699201365,4.978188857,5.650847435,2.888941531,3.065686847,3.286815685,3.552187059,29.28629785,2.860212355,4.193961309,2.385300245,1.711840542,2.391147107,5.084733256,27.36292705,71.05041877,2.631003101,23.50000614,60.21364542,3.32709162,5.12418277,44.85664446,15.98338264,72.24732432,57.87197002,11.47243538,7.788525334,20.03260781,4.905899139,17.29217447,5.283885185,4.922230832,4.959516267,48.17978132,42.56250328,57.47763014,102.8181624,12.10869236,47.59223735
78_bin.24,4.287102667,0.076030546,0.037326217,0.015714361,21.33072425,41.75510013,20.48519393,18.60118992,33.69099113,27.77768771,9.098892798,2.354176155,48.71508908,36.93106635,55.88499985,39.14405719,16.00683188,46.99792145,29.6430301,6.472433318,14.5894538,4.461373349,3.458176763,3.219171516,22.92201447,38.42774363,17.34734816,36.52763169,36.98891056,0.152058411,34.7881867,19.75527171,7.732081751,13.35661606,6.329151825,36.61854828,62.58265811,15.33544883,0.044114619,0.502085512,1.305115904,1.223886333,4.803261858,4.732648799,28.69808095,3.199797169,64.22067756,10.84008785,11.97341105,10.56896729,46.04794434,12.81288362,0.754603744,12.71785432,103.8573314,0.270002184,0.347707218,77.94260495,4.392892454,4.223603179,3.328609424,3.363924126,72.02004265,90.65816798,19.54772293,34.61303736,76.54611434,56.25061215,17.80618325,8.563636577,17.13917355,20.94568054,0.398648253,0.721350688,17.72253846,26.74557446,13.42657577,12.66161227,13.49031496,4.528155398,2.844384256,14.68080472,6.525442226,9.839644414,23.63122818,1.511344412,1.864131279,12.63243596,2.81140433,23.83951503,1.611636683,8.635642859,20.7717042,38.89514332,2.036040659,4.788737141,48.13212389,112.0088523,73.94171115,30.97053831,92.39365568,2.154581217,4.626265249,42.3722393,51.41240935,40.63627878,209.7207159,35.41971019,41.08758713,45.33331643,4.072113041,29.12669718,5.281961674,4.313043848,4.614256251,105.7670288,128.657958,68.24359388,169.8011371,3.206308529,43.44091349
78_bin.30,0.768337881,0.023681645,0.032177773,0.002857156,32.9287504,13.26185852,0.809400622,0.639833061,0.362410141,0.210617175,6.246480182,1.570753219,1.752716616,1.524658524,0.355967603,0.639836782,0.581234738,0.119400902,0.074006657,5.495942447,4.263652319,11.60508933,5.280348206,1.287420787,11.217589,3.064690282,0.193785752,3.480533664,6.711423177,0.419970848,0.101361535,0.280598817,0.194692706,0.349204653,0.05318615,0.028900349,0.023690297,0.046763328,0.069322973,0.085965013,2.062083128,1.679460729,1.835896219,1.376668395,31.76171378,4.812494942,2.466440386,0.365433045,0.095527741,0.203278328,0.059882651,0.07552416,0.410015907,28.14562154,3.100753876,0.147981966,0.43399952,6.821561611,1.944814523,1.652378574,1.380325446,0.727760403,2.364766474,1.077524829,0.817124828,1.389013098,2.308543084,0.711968577,0.276457251,0.325731513,0.039930769,0.410026837,3.118222458,2.408167692,25.90857663,11.41847596,0.320514397,0.772359687,0.290973171,0.045083626,0.125224464,0.585840094,0.113868514,0.172668006,0.230924054,0.70328785,1.248700378,1.849338555,0.01530016,29.48310177,0.011068933,0.10600122,0.11097606,0.039866435,1.346202723,2.620765599,17.45547875,14.55223003,0.519886213,11.43479074,12.98110078,0.190439588,1.595083147,20.25409038,6.808631275,20.45626287,31.35947375,1.213210042,0.400006139,8.365426416,1.914673449,18.98306286,3.689294425,0.989319662,2.051779572,12.02154769,4.12316501,16.85443515,23.24990558,0.492082892,0.745700767
78_bin.36,14.44252509,0.067305729,0.025742219,0.011428626,95.05559509,160.2759582,78.32054747,74.89038837,147.0289174,121.0216477,40.39198334,7.218822319,214.6118033,159.8367182,228.571391,162.5491732,59.1063197,86.98427666,129.0922788,23.1410923,62.89553829,14.84365137,11.25458832,9.824792514,86.79934305,188.6971665,74.36792479,111.4324902,108.2366916,0.193693452,145.3675705,76.03856298,24.31531929,49.02537702,17.2339746,67.02352155,110.242798,25.99310351,0.046215316,0.696441194,4.559204891,4.306155353,15.89991919,15.02394743,233.2748302,14.86465775,127.5597826,44.6762381,50.14845939,41.6825976,91.31559959,9.189821806,5.142646322,46.96420727,176.9356478,1.16957677,1.230934312,139.8776013,20.18171562,11.93470319,8.796374134,12.28595183,178.5964863,229.9563964,76.79165583,123.6267804,184.4824443,147.5456168,67.75149543,35.59314772,71.75559249,84.77433519,1.170898794,2.087078666,108.7980677,172.6054213,57.2652389,49.55952347,51.850278,16.41263902,9.719803643,63.6622569,23.49702665,35.77632451,93.62838403,4.045855616,5.848504834,52.7970006,2.15477248,140.4992568,1.348196071,15.29758909,83.25944623,76.98450143,5.876720643,15.37419819,168.6541363,163.5400463,139.5210421,107.7655323,148.6240448,2.274072723,14.22646447,163.3519029,108.6290561,149.7934618,325.4928908,99.9908787,61.75891888,92.2976557,11.89265093,99.42491529,15.0495514,14.72283103,13.47233353,235.3092903,234.7343961,156.9736202,113.3271462,11.13833943,160.619717
